benchmark,config,avg_sim
fs_dice/queries-L0.X509.AliasKeyTBS.Issuer.smt2,,99.79
fs_dice/queries-L0.X509.AliasKeyTBS.Subject-1.smt2,,99.79
fs_dice/queries-L0.X509.AliasKeyTBS.Subject-10.smt2,,99.79
fs_dice/queries-L0.X509.AliasKeyTBS.Subject-11.smt2,,99.79
fs_dice/queries-L0.X509.AliasKeyTBS.Subject-12.smt2,,99.79
fs_dice/queries-L0.X509.AliasKeyTBS.Subject-13.smt2,,99.78
fs_dice/queries-L0.X509.AliasKeyTBS.Subject-14.smt2,,99.78
fs_dice/queries-L0.X509.AliasKeyTBS.Subject-15.smt2,,99.8
fs_dice/queries-L0.X509.AliasKeyTBS.Subject-2.smt2,,99.78
fs_dice/queries-L0.X509.AliasKeyTBS.Subject-3.smt2,,99.8
fs_dice/queries-L0.X509.AliasKeyTBS.Subject-4.smt2,,99.79
fs_dice/queries-L0.X509.AliasKeyTBS.Subject-5.smt2,,99.8
fs_dice/queries-L0.X509.AliasKeyTBS.Subject-6.smt2,,99.79
fs_dice/queries-L0.X509.AliasKeyTBS.Subject-7.smt2,,99.79
fs_dice/queries-L0.X509.AliasKeyTBS.Subject-8.smt2,,99.79
fs_dice/queries-L0.X509.AliasKeyTBS.Subject-9.smt2,,99.79
fs_dice/queries-L0.X509.AliasKeyTBS.Subject.smt2,,99.79
fs_dice/queries-L0.X509.AliasKeyTBS.smt2,,99.77
fs_dice/queries-L0.X509.Base-1.smt2,,99.52
fs_dice/queries-L0.X509.Base-2.smt2,,99.52
fs_dice/queries-L0.X509.Base-3.smt2,,99.51
fs_dice/queries-L0.X509.Base-4.smt2,,99.5
fs_dice/queries-L0.X509.Base-5.smt2,,99.51
fs_dice/queries-L0.X509.Base.smt2,,99.53
fs_dice/queries-L0.X509.CompositeDeviceID-1.smt2,,99.87
fs_dice/queries-L0.X509.CompositeDeviceID-10.smt2,,99.86
fs_dice/queries-L0.X509.CompositeDeviceID-11.smt2,,99.86
fs_dice/queries-L0.X509.CompositeDeviceID-12.smt2,,99.85
fs_dice/queries-L0.X509.CompositeDeviceID-13.smt2,,99.84
fs_dice/queries-L0.X509.CompositeDeviceID-14.smt2,,99.85
fs_dice/queries-L0.X509.CompositeDeviceID-15.smt2,,99.87
fs_dice/queries-L0.X509.CompositeDeviceID-16.smt2,,99.85
fs_dice/queries-L0.X509.CompositeDeviceID-17.smt2,,99.85
fs_dice/queries-L0.X509.CompositeDeviceID-18.smt2,,99.84
fs_dice/queries-L0.X509.CompositeDeviceID-19.smt2,,99.86
fs_dice/queries-L0.X509.CompositeDeviceID-2.smt2,,99.84
fs_dice/queries-L0.X509.CompositeDeviceID-20.smt2,,99.85
fs_dice/queries-L0.X509.CompositeDeviceID-21.smt2,,99.84
fs_dice/queries-L0.X509.CompositeDeviceID-22.smt2,,99.84
fs_dice/queries-L0.X509.CompositeDeviceID-3.smt2,,99.84
fs_dice/queries-L0.X509.CompositeDeviceID-4.smt2,,99.87
fs_dice/queries-L0.X509.CompositeDeviceID-5.smt2,,99.87
fs_dice/queries-L0.X509.CompositeDeviceID-6.smt2,,99.87
fs_dice/queries-L0.X509.CompositeDeviceID-7.smt2,,99.85
fs_dice/queries-L0.X509.CompositeDeviceID-8.smt2,,99.89
fs_dice/queries-L0.X509.CompositeDeviceID-9.smt2,,99.85
fs_dice/queries-L0.X509.CompositeDeviceID.smt2,,99.85
fs_dice/queries-L0.X509.DeviceIDCRI-1.smt2,,99.43
fs_dice/queries-L0.X509.DeviceIDCRI-10.smt2,,99.4
fs_dice/queries-L0.X509.DeviceIDCRI-11.smt2,,99.42
fs_dice/queries-L0.X509.DeviceIDCRI-12.smt2,,99.45
fs_dice/queries-L0.X509.DeviceIDCRI-13.smt2,,99.42
fs_dice/queries-L0.X509.DeviceIDCRI-14.smt2,,99.4
fs_dice/queries-L0.X509.DeviceIDCRI-15.smt2,,99.4
fs_dice/queries-L0.X509.DeviceIDCRI-16.smt2,,99.41
fs_dice/queries-L0.X509.DeviceIDCRI-17.smt2,,99.42
fs_dice/queries-L0.X509.DeviceIDCRI-18.smt2,,99.44
fs_dice/queries-L0.X509.DeviceIDCRI-19.smt2,,99.42
fs_dice/queries-L0.X509.DeviceIDCRI-2.smt2,,99.45
fs_dice/queries-L0.X509.DeviceIDCRI-20.smt2,,99.42
fs_dice/queries-L0.X509.DeviceIDCRI-21.smt2,,99.43
fs_dice/queries-L0.X509.DeviceIDCRI-22.smt2,,99.4
fs_dice/queries-L0.X509.DeviceIDCRI-23.smt2,,99.41
fs_dice/queries-L0.X509.DeviceIDCRI-24.smt2,,99.42
fs_dice/queries-L0.X509.DeviceIDCRI-3.smt2,,99.45
fs_dice/queries-L0.X509.DeviceIDCRI-4.smt2,,99.4
fs_dice/queries-L0.X509.DeviceIDCRI-5.smt2,,99.47
fs_dice/queries-L0.X509.DeviceIDCRI-6.smt2,,99.42
fs_dice/queries-L0.X509.DeviceIDCRI-7.smt2,,99.4
fs_dice/queries-L0.X509.DeviceIDCRI-8.smt2,,99.41
fs_dice/queries-L0.X509.DeviceIDCRI-9.smt2,,99.43
fs_dice/queries-L0.X509.DeviceIDCRI.Attributes-1.smt2,,99.81
fs_dice/queries-L0.X509.DeviceIDCRI.Attributes-10.smt2,,99.79
fs_dice/queries-L0.X509.DeviceIDCRI.Attributes-11.smt2,,99.78
fs_dice/queries-L0.X509.DeviceIDCRI.Attributes-12.smt2,,99.78
fs_dice/queries-L0.X509.DeviceIDCRI.Attributes-13.smt2,,99.8
fs_dice/queries-L0.X509.DeviceIDCRI.Attributes-14.smt2,,99.81
fs_dice/queries-L0.X509.DeviceIDCRI.Attributes-15.smt2,,99.78
fs_dice/queries-L0.X509.DeviceIDCRI.Attributes-16.smt2,,99.78
fs_dice/queries-L0.X509.DeviceIDCRI.Attributes-17.smt2,,99.79
fs_dice/queries-L0.X509.DeviceIDCRI.Attributes-2.smt2,,99.82
fs_dice/queries-L0.X509.DeviceIDCRI.Attributes-3.smt2,,99.82
fs_dice/queries-L0.X509.DeviceIDCRI.Attributes-4.smt2,,99.81
fs_dice/queries-L0.X509.DeviceIDCRI.Attributes-5.smt2,,99.81
fs_dice/queries-L0.X509.DeviceIDCRI.Attributes-6.smt2,,99.82
fs_dice/queries-L0.X509.DeviceIDCRI.Attributes-7.smt2,,99.8
fs_dice/queries-L0.X509.DeviceIDCRI.Attributes-8.smt2,,99.8
fs_dice/queries-L0.X509.DeviceIDCRI.Attributes-9.smt2,,99.78
fs_dice/queries-L0.X509.DeviceIDCRI.Attributes.smt2,,99.79
fs_dice/queries-L0.X509.DeviceIDCRI.Subject-1.smt2,,99.79
fs_dice/queries-L0.X509.DeviceIDCRI.Subject-10.smt2,,99.79
fs_dice/queries-L0.X509.DeviceIDCRI.Subject-11.smt2,,99.79
fs_dice/queries-L0.X509.DeviceIDCRI.Subject-12.smt2,,99.79
fs_dice/queries-L0.X509.DeviceIDCRI.Subject-13.smt2,,99.78
fs_dice/queries-L0.X509.DeviceIDCRI.Subject-14.smt2,,99.78
fs_dice/queries-L0.X509.DeviceIDCRI.Subject-15.smt2,,99.8
fs_dice/queries-L0.X509.DeviceIDCRI.Subject-2.smt2,,99.78
fs_dice/queries-L0.X509.DeviceIDCRI.Subject-3.smt2,,99.8
fs_dice/queries-L0.X509.DeviceIDCRI.Subject-4.smt2,,99.79
fs_dice/queries-L0.X509.DeviceIDCRI.Subject-5.smt2,,99.8
fs_dice/queries-L0.X509.DeviceIDCRI.Subject-6.smt2,,99.79
fs_dice/queries-L0.X509.DeviceIDCRI.Subject-7.smt2,,99.79
fs_dice/queries-L0.X509.DeviceIDCRI.Subject-8.smt2,,99.79
fs_dice/queries-L0.X509.DeviceIDCRI.Subject-9.smt2,,99.79
fs_dice/queries-L0.X509.DeviceIDCRI.Subject.smt2,,99.79
fs_dice/queries-L0.X509.DeviceIDCRI.smt2,,99.42
fs_dice/queries-L0.X509.DeviceIDCSR-1.smt2,,99.8
fs_dice/queries-L0.X509.DeviceIDCSR-10.smt2,,99.8
fs_dice/queries-L0.X509.DeviceIDCSR-11.smt2,,99.78
fs_dice/queries-L0.X509.DeviceIDCSR-12.smt2,,99.79
fs_dice/queries-L0.X509.DeviceIDCSR-13.smt2,,99.8
fs_dice/queries-L0.X509.DeviceIDCSR-14.smt2,,99.8
fs_dice/queries-L0.X509.DeviceIDCSR-15.smt2,,99.8
fs_dice/queries-L0.X509.DeviceIDCSR-16.smt2,,99.81
fs_dice/queries-L0.X509.DeviceIDCSR-17.smt2,,99.79
fs_dice/queries-L0.X509.DeviceIDCSR-18.smt2,,99.79
fs_dice/queries-L0.X509.DeviceIDCSR-2.smt2,,99.8
fs_dice/queries-L0.X509.DeviceIDCSR-3.smt2,,99.78
fs_dice/queries-L0.X509.DeviceIDCSR-4.smt2,,99.8
fs_dice/queries-L0.X509.DeviceIDCSR-5.smt2,,99.8
fs_dice/queries-L0.X509.DeviceIDCSR-6.smt2,,99.8
fs_dice/queries-L0.X509.DeviceIDCSR-7.smt2,,99.78
fs_dice/queries-L0.X509.DeviceIDCSR-8.smt2,,99.8
fs_dice/queries-L0.X509.DeviceIDCSR-9.smt2,,99.82
fs_dice/queries-L0.X509.DeviceIDCSR.smt2,,99.8
fs_dice/queries-L0.X509.Extension-1.smt2,,99.83
fs_dice/queries-L0.X509.Extension-10.smt2,,99.82
fs_dice/queries-L0.X509.Extension-11.smt2,,99.82
fs_dice/queries-L0.X509.Extension-12.smt2,,99.81
fs_dice/queries-L0.X509.Extension-13.smt2,,99.81
fs_dice/queries-L0.X509.Extension-14.smt2,,99.81
fs_dice/queries-L0.X509.Extension-15.smt2,,99.82
fs_dice/queries-L0.X509.Extension-16.smt2,,99.81
fs_dice/queries-L0.X509.Extension-17.smt2,,99.84
fs_dice/queries-L0.X509.Extension-18.smt2,,99.81
fs_dice/queries-L0.X509.Extension-19.smt2,,99.81
fs_dice/queries-L0.X509.Extension-2.smt2,,99.83
fs_dice/queries-L0.X509.Extension-20.smt2,,99.81
fs_dice/queries-L0.X509.Extension-21.smt2,,99.81
fs_dice/queries-L0.X509.Extension-22.smt2,,99.81
fs_dice/queries-L0.X509.Extension-23.smt2,,99.82
fs_dice/queries-L0.X509.Extension-24.smt2,,99.81
fs_dice/queries-L0.X509.Extension-25.smt2,,99.81
fs_dice/queries-L0.X509.Extension-26.smt2,,99.81
fs_dice/queries-L0.X509.Extension-27.smt2,,99.81
fs_dice/queries-L0.X509.Extension-28.smt2,,99.82
fs_dice/queries-L0.X509.Extension-29.smt2,,99.82
fs_dice/queries-L0.X509.Extension-3.smt2,,99.8
fs_dice/queries-L0.X509.Extension-30.smt2,,99.82
fs_dice/queries-L0.X509.Extension-31.smt2,,99.81
fs_dice/queries-L0.X509.Extension-4.smt2,,99.84
fs_dice/queries-L0.X509.Extension-5.smt2,,99.83
fs_dice/queries-L0.X509.Extension-6.smt2,,99.8
fs_dice/queries-L0.X509.Extension-7.smt2,,99.81
fs_dice/queries-L0.X509.Extension-8.smt2,,99.82
fs_dice/queries-L0.X509.Extension-9.smt2,,99.81
fs_dice/queries-L0.X509.Extension.smt2,,99.82
fs_dice/queries-L0.X509.FWID-1.smt2,,99.75
fs_dice/queries-L0.X509.FWID-10.smt2,,99.76
fs_dice/queries-L0.X509.FWID-11.smt2,,99.78
fs_dice/queries-L0.X509.FWID-12.smt2,,99.75
fs_dice/queries-L0.X509.FWID-13.smt2,,99.76
fs_dice/queries-L0.X509.FWID-14.smt2,,99.79
fs_dice/queries-L0.X509.FWID-15.smt2,,99.79
fs_dice/queries-L0.X509.FWID-16.smt2,,99.76
fs_dice/queries-L0.X509.FWID-17.smt2,,99.77
fs_dice/queries-L0.X509.FWID-18.smt2,,99.76
fs_dice/queries-L0.X509.FWID-19.smt2,,99.76
fs_dice/queries-L0.X509.FWID-2.smt2,,99.75
fs_dice/queries-L0.X509.FWID-20.smt2,,99.76
fs_dice/queries-L0.X509.FWID-21.smt2,,99.76
fs_dice/queries-L0.X509.FWID-22.smt2,,99.77
fs_dice/queries-L0.X509.FWID-23.smt2,,99.78
fs_dice/queries-L0.X509.FWID-3.smt2,,99.76
fs_dice/queries-L0.X509.FWID-4.smt2,,99.77
fs_dice/queries-L0.X509.FWID-5.smt2,,99.75
fs_dice/queries-L0.X509.FWID-6.smt2,,99.77
fs_dice/queries-L0.X509.FWID-7.smt2,,99.81
fs_dice/queries-L0.X509.FWID-8.smt2,,99.81
fs_dice/queries-L0.X509.FWID-9.smt2,,99.75
fs_dice/queries-L0.X509.FWID.smt2,,99.76
fs_dice/queries-L0.X509.LengthUtils-1.smt2,,99.8
fs_dice/queries-L0.X509.LengthUtils-2.smt2,,99.81
fs_dice/queries-L0.X509.LengthUtils-3.smt2,,99.82
fs_dice/queries-L0.X509.LengthUtils-4.smt2,,99.82
fs_dice/queries-L0.X509.LengthUtils-5.smt2,,99.82
fs_dice/queries-L0.X509.LengthUtils-6.smt2,,99.78
fs_dice/queries-L0.X509.LengthUtils.smt2,,99.79
fs_dice/queries-X509.Base.smt2,,99.36
fs_dice/queries-X509.BasicFields.Extension-1.smt2,,99.3
fs_dice/queries-X509.BasicFields.Extension-10.smt2,,99.37
fs_dice/queries-X509.BasicFields.Extension-11.smt2,,99.34
fs_dice/queries-X509.BasicFields.Extension-12.smt2,,99.27
fs_dice/queries-X509.BasicFields.Extension-13.smt2,,99.4
fs_dice/queries-X509.BasicFields.Extension-14.smt2,,99.35
fs_dice/queries-X509.BasicFields.Extension-15.smt2,,99.3
fs_dice/queries-X509.BasicFields.Extension-16.smt2,,99.3
fs_dice/queries-X509.BasicFields.Extension-17.smt2,,99.35
fs_dice/queries-X509.BasicFields.Extension-18.smt2,,99.35
fs_dice/queries-X509.BasicFields.Extension-19.smt2,,99.36
fs_dice/queries-X509.BasicFields.Extension-2.smt2,,99.33
fs_dice/queries-X509.BasicFields.Extension-20.smt2,,99.36
fs_dice/queries-X509.BasicFields.Extension-21.smt2,,99.41
fs_dice/queries-X509.BasicFields.Extension-22.smt2,,99.26
fs_dice/queries-X509.BasicFields.Extension-23.smt2,,99.24
fs_dice/queries-X509.BasicFields.Extension-24.smt2,,99.29
fs_dice/queries-X509.BasicFields.Extension-25.smt2,,99.24
fs_dice/queries-X509.BasicFields.Extension-26.smt2,,99.32
fs_dice/queries-X509.BasicFields.Extension-27.smt2,,99.25
fs_dice/queries-X509.BasicFields.Extension-28.smt2,,99.29
fs_dice/queries-X509.BasicFields.Extension-29.smt2,,99.25
fs_dice/queries-X509.BasicFields.Extension-3.smt2,,99.3
fs_dice/queries-X509.BasicFields.Extension-30.smt2,,99.28
fs_dice/queries-X509.BasicFields.Extension-31.smt2,,99.28
fs_dice/queries-X509.BasicFields.Extension-32.smt2,,99.28
fs_dice/queries-X509.BasicFields.Extension-4.smt2,,99.3
fs_dice/queries-X509.BasicFields.Extension-5.smt2,,99.36
fs_dice/queries-X509.BasicFields.Extension-6.smt2,,99.45
fs_dice/queries-X509.BasicFields.Extension-7.smt2,,99.33
fs_dice/queries-X509.BasicFields.Extension-8.smt2,,99.32
fs_dice/queries-X509.BasicFields.Extension-9.smt2,,99.41
fs_dice/queries-X509.BasicFields.Extension.smt2,,99.37
fs_dice/queries-X509.BasicFields.Extension2-1.smt2,,99.42
fs_dice/queries-X509.BasicFields.Extension2-10.smt2,,99.43
fs_dice/queries-X509.BasicFields.Extension2-11.smt2,,99.44
fs_dice/queries-X509.BasicFields.Extension2-12.smt2,,99.42
fs_dice/queries-X509.BasicFields.Extension2-13.smt2,,99.44
fs_dice/queries-X509.BasicFields.Extension2-14.smt2,,99.43
fs_dice/queries-X509.BasicFields.Extension2-15.smt2,,99.41
fs_dice/queries-X509.BasicFields.Extension2-16.smt2,,99.47
fs_dice/queries-X509.BasicFields.Extension2-17.smt2,,99.39
fs_dice/queries-X509.BasicFields.Extension2-18.smt2,,99.42
fs_dice/queries-X509.BasicFields.Extension2-19.smt2,,99.41
fs_dice/queries-X509.BasicFields.Extension2-2.smt2,,99.42
fs_dice/queries-X509.BasicFields.Extension2-20.smt2,,99.4
fs_dice/queries-X509.BasicFields.Extension2-21.smt2,,99.41
fs_dice/queries-X509.BasicFields.Extension2-22.smt2,,99.43
fs_dice/queries-X509.BasicFields.Extension2-23.smt2,,99.45
fs_dice/queries-X509.BasicFields.Extension2-24.smt2,,99.39
fs_dice/queries-X509.BasicFields.Extension2-25.smt2,,99.39
fs_dice/queries-X509.BasicFields.Extension2-26.smt2,,99.39
fs_dice/queries-X509.BasicFields.Extension2-27.smt2,,99.43
fs_dice/queries-X509.BasicFields.Extension2-28.smt2,,99.43
fs_dice/queries-X509.BasicFields.Extension2-29.smt2,,99.42
fs_dice/queries-X509.BasicFields.Extension2-3.smt2,,99.42
fs_dice/queries-X509.BasicFields.Extension2-30.smt2,,99.42
fs_dice/queries-X509.BasicFields.Extension2-31.smt2,,99.43
fs_dice/queries-X509.BasicFields.Extension2-32.smt2,,99.43
fs_dice/queries-X509.BasicFields.Extension2-33.smt2,,99.43
fs_dice/queries-X509.BasicFields.Extension2-34.smt2,,99.41
fs_dice/queries-X509.BasicFields.Extension2-35.smt2,,99.43
fs_dice/queries-X509.BasicFields.Extension2-36.smt2,,99.43
fs_dice/queries-X509.BasicFields.Extension2-37.smt2,,99.44
fs_dice/queries-X509.BasicFields.Extension2-38.smt2,,99.44
fs_dice/queries-X509.BasicFields.Extension2-39.smt2,,99.43
fs_dice/queries-X509.BasicFields.Extension2-4.smt2,,99.43
fs_dice/queries-X509.BasicFields.Extension2-40.smt2,,99.42
fs_dice/queries-X509.BasicFields.Extension2-41.smt2,,99.41
fs_dice/queries-X509.BasicFields.Extension2-42.smt2,,99.41
fs_dice/queries-X509.BasicFields.Extension2-43.smt2,,99.41
fs_dice/queries-X509.BasicFields.Extension2-44.smt2,,99.46
fs_dice/queries-X509.BasicFields.Extension2-45.smt2,,99.44
fs_dice/queries-X509.BasicFields.Extension2-46.smt2,,99.44
fs_dice/queries-X509.BasicFields.Extension2-47.smt2,,99.49
fs_dice/queries-X509.BasicFields.Extension2-48.smt2,,99.39
fs_dice/queries-X509.BasicFields.Extension2-49.smt2,,99.43
fs_dice/queries-X509.BasicFields.Extension2-5.smt2,,99.42
fs_dice/queries-X509.BasicFields.Extension2-6.smt2,,99.42
fs_dice/queries-X509.BasicFields.Extension2-7.smt2,,99.43
fs_dice/queries-X509.BasicFields.Extension2-8.smt2,,99.43
fs_dice/queries-X509.BasicFields.Extension2-9.smt2,,99.43
fs_dice/queries-X509.BasicFields.Extension2.smt2,,99.41
fs_dice/queries-X509.BasicFields.Extensions-1.smt2,,99.43
fs_dice/queries-X509.BasicFields.Extensions-2.smt2,,99.42
fs_dice/queries-X509.BasicFields.Extensions-3.smt2,,99.45
fs_dice/queries-X509.BasicFields.Extensions.smt2,,99.42
fs_dice/queries-X509.BasicFields.RelativeDistinguishedName-1.smt2,,99.39
fs_dice/queries-X509.BasicFields.RelativeDistinguishedName-10.smt2,,99.77
fs_dice/queries-X509.BasicFields.RelativeDistinguishedName-11.smt2,,99.8
fs_dice/queries-X509.BasicFields.RelativeDistinguishedName-12.smt2,,99.78
fs_dice/queries-X509.BasicFields.RelativeDistinguishedName-13.smt2,,99.79
fs_dice/queries-X509.BasicFields.RelativeDistinguishedName-14.smt2,,99.76
fs_dice/queries-X509.BasicFields.RelativeDistinguishedName-15.smt2,,99.77
fs_dice/queries-X509.BasicFields.RelativeDistinguishedName-16.smt2,,99.79
fs_dice/queries-X509.BasicFields.RelativeDistinguishedName-17.smt2,,99.77
fs_dice/queries-X509.BasicFields.RelativeDistinguishedName-18.smt2,,99.76
fs_dice/queries-X509.BasicFields.RelativeDistinguishedName-19.smt2,,99.79
fs_dice/queries-X509.BasicFields.RelativeDistinguishedName-2.smt2,,99.3
fs_dice/queries-X509.BasicFields.RelativeDistinguishedName-20.smt2,,99.76
fs_dice/queries-X509.BasicFields.RelativeDistinguishedName-21.smt2,,99.76
fs_dice/queries-X509.BasicFields.RelativeDistinguishedName-22.smt2,,99.8
fs_dice/queries-X509.BasicFields.RelativeDistinguishedName-23.smt2,,99.77
fs_dice/queries-X509.BasicFields.RelativeDistinguishedName-24.smt2,,99.77
fs_dice/queries-X509.BasicFields.RelativeDistinguishedName-25.smt2,,99.77
fs_dice/queries-X509.BasicFields.RelativeDistinguishedName-26.smt2,,99.76
fs_dice/queries-X509.BasicFields.RelativeDistinguishedName-27.smt2,,99.77
fs_dice/queries-X509.BasicFields.RelativeDistinguishedName-28.smt2,,99.76
fs_dice/queries-X509.BasicFields.RelativeDistinguishedName-29.smt2,,99.77
fs_dice/queries-X509.BasicFields.RelativeDistinguishedName-3.smt2,,99.43
fs_dice/queries-X509.BasicFields.RelativeDistinguishedName-30.smt2,,99.78
fs_dice/queries-X509.BasicFields.RelativeDistinguishedName-31.smt2,,99.77
fs_dice/queries-X509.BasicFields.RelativeDistinguishedName-32.smt2,,99.79
fs_dice/queries-X509.BasicFields.RelativeDistinguishedName-33.smt2,,99.79
fs_dice/queries-X509.BasicFields.RelativeDistinguishedName-34.smt2,,99.77
fs_dice/queries-X509.BasicFields.RelativeDistinguishedName-35.smt2,,99.77
fs_dice/queries-X509.BasicFields.RelativeDistinguishedName-36.smt2,,99.77
fs_dice/queries-X509.BasicFields.RelativeDistinguishedName-37.smt2,,99.77
fs_dice/queries-X509.BasicFields.RelativeDistinguishedName-38.smt2,,99.76
fs_dice/queries-X509.BasicFields.RelativeDistinguishedName-39.smt2,,99.77
fs_dice/queries-X509.BasicFields.RelativeDistinguishedName-4.smt2,,99.78
fs_dice/queries-X509.BasicFields.RelativeDistinguishedName-40.smt2,,99.77
fs_dice/queries-X509.BasicFields.RelativeDistinguishedName-41.smt2,,99.78
fs_dice/queries-X509.BasicFields.RelativeDistinguishedName-5.smt2,,99.79
fs_dice/queries-X509.BasicFields.RelativeDistinguishedName-6.smt2,,99.77
fs_dice/queries-X509.BasicFields.RelativeDistinguishedName-7.smt2,,99.78
fs_dice/queries-X509.BasicFields.RelativeDistinguishedName-8.smt2,,99.77
fs_dice/queries-X509.BasicFields.RelativeDistinguishedName-9.smt2,,99.77
fs_dice/queries-X509.BasicFields.RelativeDistinguishedName.smt2,,99.32
fs_dice/queries-X509.BasicFields.SerialNumber-1.smt2,,99.47
fs_dice/queries-X509.BasicFields.SerialNumber-2.smt2,,99.42
fs_dice/queries-X509.BasicFields.SerialNumber-3.smt2,,99.43
fs_dice/queries-X509.BasicFields.SerialNumber-4.smt2,,99.43
fs_dice/queries-X509.BasicFields.SerialNumber-5.smt2,,99.41
fs_dice/queries-X509.BasicFields.SerialNumber-6.smt2,,99.43
fs_dice/queries-X509.BasicFields.SerialNumber-7.smt2,,99.43
fs_dice/queries-X509.BasicFields.SerialNumber-8.smt2,,99.47
fs_dice/queries-X509.BasicFields.SerialNumber.smt2,,99.42
fs_dice/queries-X509.BasicFields.SubjectPublicKeyInfo-1.smt2,,99.28
fs_dice/queries-X509.BasicFields.SubjectPublicKeyInfo-10.smt2,,99.29
fs_dice/queries-X509.BasicFields.SubjectPublicKeyInfo-11.smt2,,99.34
fs_dice/queries-X509.BasicFields.SubjectPublicKeyInfo-12.smt2,,99.28
fs_dice/queries-X509.BasicFields.SubjectPublicKeyInfo-13.smt2,,99.25
fs_dice/queries-X509.BasicFields.SubjectPublicKeyInfo-14.smt2,,99.34
fs_dice/queries-X509.BasicFields.SubjectPublicKeyInfo-15.smt2,,99.26
fs_dice/queries-X509.BasicFields.SubjectPublicKeyInfo-16.smt2,,99.26
fs_dice/queries-X509.BasicFields.SubjectPublicKeyInfo-17.smt2,,99.23
fs_dice/queries-X509.BasicFields.SubjectPublicKeyInfo-18.smt2,,99.31
fs_dice/queries-X509.BasicFields.SubjectPublicKeyInfo-19.smt2,,99.26
fs_dice/queries-X509.BasicFields.SubjectPublicKeyInfo-2.smt2,,99.28
fs_dice/queries-X509.BasicFields.SubjectPublicKeyInfo-20.smt2,,99.28
fs_dice/queries-X509.BasicFields.SubjectPublicKeyInfo-3.smt2,,99.3
fs_dice/queries-X509.BasicFields.SubjectPublicKeyInfo-4.smt2,,99.3
fs_dice/queries-X509.BasicFields.SubjectPublicKeyInfo-5.smt2,,99.25
fs_dice/queries-X509.BasicFields.SubjectPublicKeyInfo-6.smt2,,99.25
fs_dice/queries-X509.BasicFields.SubjectPublicKeyInfo-7.smt2,,99.22
fs_dice/queries-X509.BasicFields.SubjectPublicKeyInfo-8.smt2,,99.22
fs_dice/queries-X509.BasicFields.SubjectPublicKeyInfo-9.smt2,,99.28
fs_dice/queries-X509.BasicFields.SubjectPublicKeyInfo.smt2,,99.25
fs_dice/queries-X509.BasicFields.Validity-1.smt2,,99.41
fs_dice/queries-X509.BasicFields.Validity-10.smt2,,99.42
fs_dice/queries-X509.BasicFields.Validity-11.smt2,,99.4
fs_dice/queries-X509.BasicFields.Validity-12.smt2,,99.42
fs_dice/queries-X509.BasicFields.Validity-13.smt2,,99.42
fs_dice/queries-X509.BasicFields.Validity-14.smt2,,99.42
fs_dice/queries-X509.BasicFields.Validity-15.smt2,,99.43
fs_dice/queries-X509.BasicFields.Validity-16.smt2,,99.4
fs_dice/queries-X509.BasicFields.Validity-17.smt2,,99.4
fs_dice/queries-X509.BasicFields.Validity-18.smt2,,99.41
fs_dice/queries-X509.BasicFields.Validity-19.smt2,,99.4
fs_dice/queries-X509.BasicFields.Validity-2.smt2,,99.44
fs_dice/queries-X509.BasicFields.Validity-20.smt2,,99.43
fs_dice/queries-X509.BasicFields.Validity-21.smt2,,99.4
fs_dice/queries-X509.BasicFields.Validity-22.smt2,,99.4
fs_dice/queries-X509.BasicFields.Validity-3.smt2,,99.39
fs_dice/queries-X509.BasicFields.Validity-4.smt2,,99.39
fs_dice/queries-X509.BasicFields.Validity-5.smt2,,99.42
fs_dice/queries-X509.BasicFields.Validity-6.smt2,,99.44
fs_dice/queries-X509.BasicFields.Validity-7.smt2,,99.42
fs_dice/queries-X509.BasicFields.Validity-8.smt2,,99.45
fs_dice/queries-X509.BasicFields.Validity-9.smt2,,99.42
fs_dice/queries-X509.BasicFields.Validity.smt2,,99.43
fs_dice/queries-X509.BasicFields.Version-1.smt2,,99.34
fs_dice/queries-X509.BasicFields.Version-10.smt2,,99.38
fs_dice/queries-X509.BasicFields.Version-11.smt2,,99.39
fs_dice/queries-X509.BasicFields.Version-12.smt2,,99.38
fs_dice/queries-X509.BasicFields.Version-13.smt2,,99.39
fs_dice/queries-X509.BasicFields.Version-14.smt2,,99.39
fs_dice/queries-X509.BasicFields.Version-15.smt2,,99.39
fs_dice/queries-X509.BasicFields.Version-16.smt2,,99.33
fs_dice/queries-X509.BasicFields.Version-17.smt2,,99.32
fs_dice/queries-X509.BasicFields.Version-18.smt2,,99.31
fs_dice/queries-X509.BasicFields.Version-19.smt2,,99.31
fs_dice/queries-X509.BasicFields.Version-2.smt2,,99.34
fs_dice/queries-X509.BasicFields.Version-3.smt2,,99.34
fs_dice/queries-X509.BasicFields.Version-4.smt2,,99.5
fs_dice/queries-X509.BasicFields.Version-5.smt2,,99.42
fs_dice/queries-X509.BasicFields.Version-6.smt2,,99.34
fs_dice/queries-X509.BasicFields.Version-7.smt2,,99.39
fs_dice/queries-X509.BasicFields.Version-8.smt2,,99.43
fs_dice/queries-X509.BasicFields.Version-9.smt2,,99.43
fs_dice/queries-X509.BasicFields.Version.smt2,,99.32
fs_dice/queries-X509.Crypto.AlgorithmIdentifier-1.smt2,,99.29
fs_dice/queries-X509.Crypto.AlgorithmIdentifier-10.smt2,,99.39
fs_dice/queries-X509.Crypto.AlgorithmIdentifier-11.smt2,,99.39
